"","logFC","logCPM","LR","PValue","PAdju_BH","PAdju_bonf"
"Mcavernosa14786",9.39845810321403,5.37737381682477,4.36991551617077,0.0365788054307452,0.353355409304312,1
"Mcavernosa14787",8.67142474853111,4.68018036165839,3.90942292355188,0.0480160822719344,0.410827518333882,1
"Mcavernosa14788",0,0.346692925437365,0,1,1,1
"Mcavernosa14789",0,0.346692925437365,0,1,1,1
"Mcavernosa14790",-10.7710680506471,5.15331140851414,18.9847655299445,1.3176631868763e-05,0.00173089701586286,0.282533340530017
"Mcavernosa14791",0,0.346692925437365,0,1,1,1
"Mcavernosa14795",3.57631644592242,0.980585089487852,0.279604214117395,0.596960746182749,0.851751293937918,1
"Mcavernosa14796",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14797",2.10162034849928,6.57507083926357,1.63058872756009,0.20162163859979,0.762619686030573,1
"Mcavernosa14799",-1.57868793553647,1.06473527640008,0.284220468562648,0.593948220953029,0.851751293937918,1
"Mcavernosa14800",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14801",-0.524521594743093,6.45050199369517,0.134058513201846,0.714260597196835,0.876104097311054,1
"Mcavernosa14802",-3.00522264778146,3.73858167456481,1.40730053808667,0.23550503664548,0.813621778480199,1
"Mcavernosa14803",-1.94709695162606,0.965877179567393,0.479326921534554,0.488727351770175,0.851751293937918,1
"Mcavernosa14804",0,0.346692925437365,0,1,1,1
"Mcavernosa14805",4.92313938178447,1.63302447442299,0.703583184709866,0.401582305247088,0.851751293937918,1
"Mcavernosa14807",0,0.346692925437365,0,1,1,1
"Mcavernosa14808",-5.53491331116136,1.02675323350354,4.37697601249145,0.0364275705016188,0.353355409304312,1
"Mcavernosa14809",5.86502327376494,2.26545192357358,0.82429784684944,0.363926565661245,0.851751293937918,1
"Mcavernosa14810",6.03394597643712,2.38676345959078,1.14613933461449,0.284358782772644,0.851751293937918,1
"Mcavernosa14811",3.16952729973007,4.75933079961955,1.34338478519987,0.246437935475486,0.817774990840197,1
"Mcavernosa14815",8.64232913894547,4.65269634211018,3.73684038887355,0.0532250021443467,0.429687686739112,1
"Mcavernosa14816",-1.49486188603586,8.27183203381108,1.59275327117035,0.206933208842064,0.7723688907092,1
"Mcavernosa14817",0.104578257582626,1.67298301222707,0.000803888396009977,0.977380668936941,1,1
"Mcavernosa14818",0.208835532418796,8.54582370226905,0.0259357780613869,0.872057258864732,1,1
"Mcavernosa14819",6.0290008087506,2.38343228796878,1.04268054945081,0.307198865518466,0.851751293937918,1
"Mcavernosa14820",-0.256705412365449,1.5086233186322,0.00378558253763561,0.950939442293582,1,1
"Mcavernosa14821",-2.32342360791813,1.99154253695693,0.429338211286575,0.512313856643404,0.851751293937918,1
"Mcavernosa14822",0,0.346692925437365,0,1,1,1
"Mcavernosa14823",3.65401183638741,4.28852822629572,1.52171261383617,0.217360507585705,0.792042148007262,1
"Mcavernosa14824",6.04648729803546,6.57060327225058,7.05741063143442,0.00789380129225162,0.144542175327463,1
"Mcavernosa14828",6.34893862027946,2.62512143571507,1.40645990947155,0.235644958491543,0.813621778480199,1
"Mcavernosa14829",3.7527912003776,1.05017365885669,0.308029446254103,0.578891920621627,0.851751293937918,1
"Mcavernosa14830",1.04075861052318,2.20447637820633,0.0876802244224607,0.767147247812296,0.92385123771925,1
"Mcavernosa14831",0,0.346692925437365,0,1,1,1
"Mcavernosa14832",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14833",0.512979695149544,7.12316091743737,0.136375854841245,0.71191082089781,0.873821731163251,1
"Mcavernosa14834",9.24252836066152,5.22668595235044,5.30141403391039,0.0213081194557672,0.267296254682316,1
"Mcavernosa14835",3.53253597785706,0.95730587276623,0.343767655527126,0.557662491230965,0.851751293937918,1
"Mcavernosa14836",0,0.346692925437365,0,1,1,1
"Mcavernosa14839",2.66607902690502,0.65766911397118,0.382760947843676,0.536129315200614,0.851751293937918,1
"Mcavernosa14840",1.57213238837389,0.459222697792167,0.162680928538024,0.686700150093498,0.851751293937918,1
"Mcavernosa14841",3.87726527180322,1.09581224978525,0.414648602452536,0.519619438487907,0.851751293937918,1
"Mcavernosa14842",0.502087067291144,1.88058853150441,0.0180224557668969,0.893206676276151,1,1
